id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
621560195694699017,Condo in Zürich · 1 bedroom · 1 bed · 1.5 baths,7103378,Christina,Kreis 10,Höngg,47.40043,8.49021,Entire home/apt,182,2,0,,,1,192,0,
623050055657361720,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,23750177,Francesca,Kreis 4,Langstrasse,47.38017,8.5264,Entire home/apt,200,2,2,2023-02-28,0.21,1,347,2,
623482713187455825,Rental unit in Zürich · ★4.13 · 1 bedroom · 1 bed · 1 bath,283590580,Louis,Kreis 4,Langstrasse,47.38023,8.52634,Entire home/apt,95,3,8,2023-06-15,0.62,1,147,6,
623689536400609618,Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 bath,198265997,Mia,Kreis 11,Oerlikon,47.41175,8.54364,Entire home/apt,161,1,5,2022-12-08,0.41,7,361,5,
624588516847543332,Home in Zürich · 1 bedroom · 1 bed · 1 bath,4546320,Brendon,Kreis 3,Friesenberg,47.35402,8.50958,Entire home/apt,120,3,0,,,1,156,0,
625003817505777725,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,434204093,Blueground,Kreis 7,Hottingen,47.3662404,8.557332599999999,Entire home/apt,158,30,1,2023-05-13,0.63,79,238,1,
625004066446888455,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,434204093,Blueground,Kreis 7,Hottingen,47.3661789,8.5572384,Entire home/apt,241,30,0,,,79,4,0,
625308568413006931,Rental unit in Zürich · ★4.89 · 1 bedroom · 1 bed · 1 bath,1229459,Novac Solutions GmbH,Kreis 8,Weinegg,47.36047,8.55992,Entire home/apt,157,2,35,2023-06-14,2.91,40,242,35,
625675509638779342,Condo in Zürich · 1 bedroom · 1 bed · 1.5 shared baths,22425093,Anto,Kreis 4,Langstrasse,47.37553,8.52344,Private room,100,365,0,,,2,365,0,
625787494656883308,Rental unit in Zürich · ★4.88 · 1 bedroom · 1 bed · 1.5 shared baths,91768736,Paul,Kreis 7,Hirslanden,47.36409,8.55685,Private room,84,1,8,2023-06-18,1.15,1,55,8,
625844490699030023,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,40251945,Veronika,Kreis 11,Oerlikon,47.414883,8.537175,Entire home/apt,119,7,1,2022-11-26,0.14,1,326,1,
626715034579847222,Rental unit in Zürich · ★4.09 · 1 bedroom · 1 bed · 1 private bath,459066147,Amit,Kreis 4,Werd,47.373028,8.526106,Private room,323,1,56,2023-06-12,4.47,4,85,55,
627138370142628667,Rental unit in Zürich · 2 bedrooms · 4 beds · 1 bath,72737490,Liene,Kreis 11,Affoltern,47.4113,8.52433,Entire home/apt,185,2,1,2022-08-01,0.09,1,90,1,
627439802355893050,Rental unit in Zürich · ★4.86 · 1 bedroom · 1 bed · 1 bath,459211400,Lina-Anna,Kreis 4,Langstrasse,47.38189,8.52823,Entire home/apt,160,1,7,2023-05-23,0.63,1,250,7,
628001674065957211,Rental unit in Zürich · ★4.75 · 1 bedroom · 1 bed · 1 bath,146339442,Pascal,Kreis 4,Werd,47.3711,8.5258,Entire home/apt,105,1,4,2023-06-18,0.30,1,302,2,
628082575465304199,Rental unit in Zürich · ★4.0 · 1 bedroom · 1 bed · 1 shared bath,8203404,Stefan,Kreis 9,Albisrieden,47.37837,8.49901,Private room,55,1,8,2022-11-25,0.59,1,0,3,
628240494009518206,Condo in Zürich · ★5.0 · 3 bedrooms · 5 beds · 1 bath,4819002,Loic,Kreis 3,Alt-Wiedikon,47.364975,8.516416,Entire home/apt,279,2,6,2023-01-06,0.53,1,0,6,
628646324608993286,Rental unit in Zürich · ★4.59 · 1 bedroom · 1 bed · 1 bath,1229459,Novac Solutions GmbH,Kreis 6,Oberstrass,47.37983,8.54722,Entire home/apt,174,2,39,2023-06-13,2.90,40,33,32,
628680541563642961,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,434204093,Blueground,Kreis 7,Hottingen,47.3661789,8.5572384,Entire home/apt,167,30,0,,,79,296,0,
629344918768916138,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,434204093,Blueground,Kreis 2,Wollishofen,47.34072339999999,8.5183228,Entire home/apt,177,30,0,,,79,299,0,
629347939659361859,Rental unit in Zürich · 2 bedrooms · 2 beds · 2 baths,434204093,Blueground,Kreis 3,Alt-Wiedikon,47.3606487,8.520587299999999,Entire home/apt,251,30,0,,,79,317,0,
629348230450466207,Rental unit in Zürich · 2 bedrooms · 2 beds · 2 baths,434204093,Blueground,Kreis 3,Alt-Wiedikon,47.3606487,8.520587299999999,Entire home/apt,250,30,0,,,79,331,0,
630374276838052470,Rental unit in Zürich · ★5.0 · 1 bedroom · 1 shared bath,459913076,Tobias,Kreis 5,Gewerbeschule,47.38048,8.53419,Shared room,75,1,3,2022-06-15,0.23,1,0,0,
630736027333023882,Rental unit in Zürich · ★4.84 · 1 bedroom · 1 bed · 1 bath,1229459,Novac Solutions GmbH,Kreis 7,Hottingen,47.36754,8.55284,Entire home/apt,185,2,25,2023-05-30,1.90,40,182,23,
631083106897781845,Condo in Zürich · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,54432383,Pascal,Kreis 6,Oberstrass,47.390324,8.549159,Private room,45,28,28,2022-10-29,2.15,1,271,23,
631729209385093367,Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 bath,72726774,Aurel,Kreis 6,Unterstrass,47.3914,8.53921,Entire home/apt,100,25,4,2023-01-02,0.34,1,42,4,
631735138751037667,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,17470150,Silvia,Kreis 3,Sihlfeld,47.36981,8.50326,Entire home/apt,180,6,0,,,1,0,0,
631966238393797051,Chalet in Zürich · 1 bedroom · 1 bed · 1 shared bath,6798296,Amelie,Kreis 10,Wipkingen,47.39636,8.52391,Private room,320,3,0,,,1,0,0,
633111103437297934,Hostel in Zürich · 1 bedroom · 1 bed · 1 shared bath,130699837,Youth Hostel Zürich,Kreis 2,Wollishofen,47.34739,8.52848,Shared room,70,1,0,,,7,310,0,
633118401490418351,Hostel in Zürich · 1 bedroom · 4 beds · 1 shared bath,130699837,Youth Hostel Zürich,Kreis 2,Wollishofen,47.34801,8.52893,Shared room,160,1,0,,,7,350,0,
633123082754656486,Rental unit in Zürich · ★4.58 · 1 bedroom · 1 bed · 1 bath,420370006,Kamila,Kreis 6,Unterstrass,47.38664,8.53849,Entire home/apt,200,1,24,2022-08-27,1.81,20,0,14,
633127709258314751,Hostel in Zürich · 1 bedroom · 4 beds · 1 shared bath,130699837,Youth Hostel Zürich,Kreis 2,Wollishofen,47.34858,8.52844,Shared room,200,1,0,,,7,318,0,
633130856672983691,Hostel in Zürich · ★3.89 · 1 bedroom · 1 bed · 1 shared bath,130699837,Youth Hostel Zürich,Kreis 2,Wollishofen,47.34877,8.52713,Shared room,36,1,9,2023-06-13,0.72,7,353,8,
633133654508825293,Hostel in Zürich · 1 bedroom · 6 beds · 1 shared bath,130699837,Youth Hostel Zürich,Kreis 2,Wollishofen,47.34746,8.52886,Shared room,216,1,0,,,7,346,0,
634755771013249087,Rental unit in Zürich · ★4.59 · 2 bedrooms · 2 beds · 2 baths,1229459,Novac Solutions GmbH,Kreis 8,Weinegg,47.35944,8.56138,Entire home/apt,219,2,27,2023-06-08,2.15,40,234,25,
635180883508742035,Rental unit in Zürich · 3 bedrooms · 3 beds · 2 baths,434204093,Blueground,Kreis 2,Wollishofen,47.34072339999999,8.5183228,Entire home/apt,248,30,0,,,79,285,0,
635847582156960192,Rental unit in Zürich · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,4462872,Eder,Kreis 2,Wollishofen,47.34367,8.52887,Private room,82,1,35,2023-06-19,2.64,3,72,28,
635883000839073422,Rental unit in Zürich · 2 bedrooms · 2 beds · 1 bath,434204093,Blueground,Kreis 10,Wipkingen,47.3944859,8.528913200000002,Entire home/apt,202,30,0,,,79,239,0,
635883215434899073,Rental unit in Zürich · 2 bedrooms · 2 beds · 1 bath,434204093,Blueground,Kreis 10,Wipkingen,47.3944859,8.528913200000002,Entire home/apt,130,30,1,2023-02-11,0.22,79,23,1,
636799083266722638,Rental unit in Zürich · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,419556896,Taimi,Kreis 9,Altstetten,47.39191,8.48588,Private room,50,1,46,2023-06-24,3.92,1,0,46,
636843093676189035,Rental unit in Zürich · ★4.32 · 1 bedroom · 1 bed · 1 bath,461370157,Giuseppe,Kreis 12,Hirzenbach,47.402687,8.577282,Entire home/apt,126,1,25,2023-05-14,1.90,1,23,22,
638115605040484551,Rental unit in Zürich · ★4.92 · 1 bedroom · 2 beds · 1 bath,102741847,Robin,Kreis 3,Alt-Wiedikon,47.36646318917896,8.521935269236565,Entire home/apt,205,1,25,2023-06-24,11.03,1,0,25,
638956856994404108,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,11655928,Lisa,Kreis 10,Höngg,47.400379,8.492876,Entire home/apt,105,24,0,,,1,29,0,
639552371823475989,Rental unit in Zürich · 4 bedrooms · 5 beds · 2 baths,5693234,Christie,Kreis 3,Friesenberg,47.355099,8.50785,Entire home/apt,480,1,0,,,1,352,0,
640459963128505977,Rental unit in Zürich · ★4.80 · 1 bedroom · 1 bed · 1 bath,23528828,Taymour,Kreis 4,Werd,47.37103,8.52541,Entire home/apt,236,4,5,2023-06-22,0.43,1,335,5,
640569911466338377,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,158934066,Cinzia,Kreis 3,Sihlfeld,47.37359,8.51931,Entire home/apt,155,2,2,2022-08-15,0.17,1,9,2,
641603523332446954,Rental unit in Zürich · ★4.80 · 1 bedroom · 1 bed · 1 bath,8893127,Alexandra,Kreis 7,Hottingen,47.3655,8.5571,Entire home/apt,270,5,5,2022-10-03,0.41,1,354,5,
641669225606642004,Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 bath,14123537,Cecilia,Kreis 3,Alt-Wiedikon,47.3620095885759,8.517557568848133,Entire home/apt,120,7,3,2022-09-13,0.25,1,16,2,
642043926530639250,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,37692544,Dardan,Kreis 7,Hottingen,47.36903,8.55455,Entire home/apt,150,6,2,2022-07-09,0.16,1,0,2,
643107186638775793,Rental unit in Zürich · ★4.75 · 1 bedroom · 1 bed · 1 bath,115971976,Philipp,Kreis 5,Gewerbeschule,47.38302,8.53331,Entire home/apt,230,4,8,2023-06-05,0.72,1,135,8,
643144466012486636,Rental unit in Zürich · ★4.74 · 3 bedrooms · 4 beds · 1.5 baths,322266523,Krone,Kreis 4,Langstrasse,47.3790704,8.5271905,Entire home/apt,402,1,38,2023-06-12,3.23,9,58,38,
643224956121498372,Rental unit in Zürich · 1 bedroom · 1 bed · 1.5 baths,1736709,Andrea,Kreis 6,Oberstrass,47.3839179,8.5498586,Entire home/apt,120,25,0,,,1,33,0,
643427966557215952,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,462731979,Martin,Kreis 9,Albisrieden,47.37071,8.49494,Entire home/apt,300,1,0,,,1,365,0,
644219086784021393,Rental unit in Zürich · ★3.67 · 2 bedrooms · 4 beds · 1 bath,46985927,Sarah,Kreis 2,Enge,47.36437,8.53417,Entire home/apt,300,3,3,2022-08-07,0.27,1,86,3,
644984149803452704,Rental unit in Zürich · ★4.94 · 1 bedroom · 1 bed · 1 bath,91789071,José,Kreis 4,Langstrasse,47.37593,8.52104,Entire home/apt,100,4,17,2022-09-28,1.35,1,0,15,
645360881517116011,Rental unit in Zürich · 1 bedroom · 1 shared bath,244894367,Lena,Kreis 7,Witikon,47.35692,8.5996,Shared room,78,1,2,2022-11-01,0.17,5,365,2,
645396862225890199,Rental unit in Zürich · ★4.85 · 3 bedrooms · 3 beds · 1.5 baths,23561865,Tania,Kreis 7,Hirslanden,47.36198,8.56536,Entire home/apt,269,2,20,2023-03-31,1.80,55,0,20,
645969324486670940,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,34512761,Gregor,Kreis 9,Altstetten,47.38945,8.4898,Entire home/apt,140,2,0,,,2,147,0,
646074657520858393,Rental unit in Zürich · 2 bedrooms · 2 beds · 1 bath,434204093,Blueground,Kreis 10,Wipkingen,47.3944859,8.528913200000002,Entire home/apt,221,30,0,,,79,270,0,
646319913525077588,Condo in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 bath,7842410,Zenya Ngai Wan,Kreis 8,Seefeld,47.35843,8.55302,Entire home/apt,248,3,5,2023-06-17,0.42,1,177,5,
646359296735453478,Serviced apartment in Zürich · ★4.70 · 1 bedroom · 1 bed · 1 bath,25291258,Delta Estates,Kreis 7,Fluntern,47.3797,8.5679,Entire home/apt,85,7,10,2023-06-03,0.88,27,3,10,
647536592716407962,Loft in Zürich · ★4.94 · 1 bedroom · 1 bed · 1 bath,102968266,Peter,Kreis 2,Leimbach,47.33439,8.51896,Entire home/apt,100,3,16,2023-06-08,1.31,1,37,16,
647620685779550941,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,228736833,Claudio,Kreis 5,Gewerbeschule,47.38126,8.53178,Entire home/apt,140,2,0,,,1,275,0,
648371705076372206,Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 bath,8264434,Delaia,Kreis 6,Unterstrass,47.38962,8.53823,Entire home/apt,230,3,4,2023-05-14,0.35,1,208,4,
648550883783883063,Serviced apartment in Zürich · ★4.09 · 1 bedroom · 1 bed · 1 bath,25291258,Delta Estates,Kreis 3,Sihlfeld,47.37597,8.51526,Entire home/apt,89,7,11,2023-06-13,1.02,27,356,11,
649493490927321913,Rental unit in Zürich · ★4.82 · 1 bedroom · 1 bed · 1 bath,54072588,Alan,Kreis 2,Wollishofen,47.3366,8.53424,Entire home/apt,115,1,17,2023-06-25,1.48,1,33,17,
649656109653101453,Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 bath,8063048,Martin,Kreis 4,Langstrasse,47.37532,8.51985,Entire home/apt,125,5,7,2022-12-30,0.56,1,14,4,
649733767650053179,Rental unit in Zürich · 2 bedrooms · 2 beds · 1 bath,434204093,Blueground,Kreis 10,Wipkingen,47.3944859,8.528913200000002,Entire home/apt,252,30,0,,,79,343,0,
649734080341470480,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,434204093,Blueground,Kreis 10,Wipkingen,47.3944122,8.529097100000001,Entire home/apt,176,30,0,,,79,341,0,
649832422953505192,Rental unit in Zürich · 2 bedrooms · 2 beds · 1 bath,434204093,Blueground,Kreis 10,Wipkingen,47.3944122,8.529097100000001,Entire home/apt,176,30,0,,,79,61,0,
650600857656979192,Rental unit in Zürich · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,464564086,Roman,Kreis 6,Unterstrass,47.39097,8.54367,Private room,66,1,67,2023-06-26,6.11,2,288,67,
651120383535518214,Rental unit in Zürich · ★4.75 · 1 bedroom · 1 bed · 1 bath,675454,Sarah,Kreis 6,Unterstrass,47.3857359,8.542671,Entire home/apt,136,3,8,2023-06-18,2.79,1,178,8,
651301259359743766,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,36181854,Lide,Kreis 8,Mühlebach,47.3637682,8.5509684,Entire home/apt,79,14,2,2022-11-10,0.22,1,0,2,
651429069182274148,Condo in Zürich · 1 bedroom · 1 bed · 1 bath,231788285,Melsigen,Kreis 2,Wollishofen,47.33817,8.53029,Entire home/apt,200,5,1,2022-07-27,0.09,2,0,1,
651723767873688240,Serviced apartment in Zürich · ★4.0 · 1 bedroom · 1 bed · 1 bath,336827675,Albergo Diffuso,Kreis 4,Langstrasse,47.37836,8.52223,Entire home/apt,190,3,3,2023-06-27,3,8,199,3,
653242063441501474,Rental unit in Zürich · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,377264005,Jakob,Kreis 12,Schwamendingen-Mitte,47.40346,8.55783,Private room,74,5,5,2022-10-05,0.41,1,0,5,
653289196048895812,Rental unit in Zürich · 2 bedrooms · 2 beds · 1.5 baths,1900566,Claudia,Kreis 5,Escher Wyss,47.38918,8.52458,Entire home/apt,280,4,1,2022-08-03,0.09,1,13,1,
653297247567470950,Rental unit in Zürich · 3 bedrooms · 3 beds · 1 bath,434204093,Blueground,Kreis 7,Hirslanden,47.36386349999999,8.559407900000002,Entire home/apt,275,30,0,,,79,144,0,
653297601716985479,Rental unit in Zürich · 3 bedrooms · 3 beds · 2.5 baths,434204093,Blueground,Kreis 7,Fluntern,47.3840998,8.556485799999997,Entire home/apt,323,30,0,,,79,0,0,
653500049074812032,Rental unit in Zürich · ★4.69 · 1 bedroom · 1 bed · 1 shared bath,2892137,Irene,Kreis 5,Gewerbeschule,47.38483,8.52877,Private room,107,2,16,2023-06-09,1.30,2,73,15,
654097074610481487,Rental unit in Zürich · ★4.47 · 1 bedroom · 2 beds · 1 bath,420370006,Kamila,Kreis 1,Rathaus,47.37406,8.54428,Entire home/apt,500,1,15,2023-06-04,1.35,20,0,15,
654212634864472436,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,38735668,Daniel,Kreis 10,Wipkingen,47.39349,8.51998,Entire home/apt,75,60,0,,,1,210,0,
654792868738733242,Rental unit in Zürich · 1 bedroom · 1 bed · 1 shared bath,22513551,Luca,Kreis 3,Sihlfeld,47.37328,8.51518,Private room,240,29,1,2023-01-31,0.20,10,0,1,
654839171732045096,Rental unit in Zürich · ★4.92 · 1 bedroom · 2 beds · 1.5 shared baths,16964407,Koller,Kreis 3,Sihlfeld,47.37026,8.52515,Private room,105,2,13,2023-06-24,1.13,1,57,13,
656457522550739365,Rental unit in Zürich · ★4.93 · 1 bedroom · 1 bed · 1 bath,2785561,Timoteo,Kreis 4,Hard,47.38586,8.51495,Entire home/apt,150,3,14,2022-11-04,1.20,1,0,14,
656566836639646136,Rental unit in Zürich · ★4.98 · 1 bedroom · 1 bed · 1 shared bath,361543,Madeleine,Kreis 10,Wipkingen,47.39139,8.52467,Private room,65,1,56,2023-06-28,4.73,1,47,56,
657690220517571175,casa particular in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,161314619,Raffaela,Kreis 2,Leimbach,47.32415305663811,8.51485088467598,Private room,70,1,16,2023-06-25,1.33,2,22,16,
657750324365906495,Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,1327448,Géraldine,Kreis 3,Sihlfeld,47.37402,8.51738,Entire home/apt,90,3,9,2023-06-22,0.80,1,23,9,
658004802598830432,Rental unit in Zürich · ★4.59 · 1 bedroom · 1 bed · 1 bath,420370006,Kamila,Kreis 1,Rathaus,47.37498,8.54348,Entire home/apt,263,1,81,2023-06-21,6.64,20,183,81,
658013125246480259,Rental unit in Zürich · ★4.15 · 1 bedroom · 1 bed · 1 bath,420370006,Kamila,Kreis 4,Langstrasse,47.37925,8.53775,Entire home/apt,279,1,20,2022-12-11,1.72,20,0,20,
659207659570489308,Rental unit in Zürich · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,269699325,Tiziano,Kreis 10,Höngg,47.4064803,8.4894878,Private room,58,3,20,2023-06-11,1.64,1,10,20,
659763931685136798,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,198265997,Mia,Kreis 8,Seefeld,47.36137,8.55111,Entire home/apt,163,6,1,2022-08-19,0.10,7,348,1,
659772977443134141,Rental unit in Zürich · 1 bedroom · 1 bed · 1 shared bath,29183000,Julian,Kreis 4,Langstrasse,47.37781,8.53026,Private room,62,5,0,,,1,148,0,
659932873463583410,Rental unit in Zürich · ★5.0 · 3 bedrooms · 4 beds · 3 baths,5828098,Alexa,Kreis 3,Alt-Wiedikon,47.367768684574344,8.515136875212193,Entire home/apt,200,3,3,2022-08-07,0.26,1,174,3,
659935026967826590,Condo in Zürich · ★5.0 · 3 bedrooms · 4 beds · 1.5 baths,66592862,Martin,Kreis 5,Gewerbeschule,47.3813623,8.5334636,Entire home/apt,587,5,12,2023-06-16,1.01,2,308,12,
660034265571580963,Rental unit in Zürich · ★5.0 · 2 bedrooms · 1 bed · 1 shared bath,34030207,Lara,Kreis 4,Hard,47.37908,8.51643,Private room,80,1,10,2022-09-24,0.88,1,0,10,
660106369008280245,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,41885270,Tristan,Kreis 4,Langstrasse,47.3775,8.52782,Entire home/apt,40,30,1,2022-08-17,0.09,1,41,1,
660124767597040897,Rental unit in Zürich · ★4.60 · 1 bedroom · 1 bed · 1 shared bath,466773977,Alex,Kreis 3,Sihlfeld,47.37207,8.51943,Private room,130,5,5,2023-05-23,0.45,1,19,5,
660784103631802845,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath,12888535,A,Kreis 5,Gewerbeschule,47.38302,8.52866,Private room,96,3,0,,,2,331,0,
660894839421516998,Rental unit in Zürich · ★4.67 · 1 bedroom · 1 bed · 1 bath,32609361,Daniela,Kreis 10,Wipkingen,47.39389,8.52251,Entire home/apt,95,2,6,2023-06-15,0.52,1,11,6,
661303123514482444,Rental unit in Zürich · 1 bedroom · 1 bed · 1 shared bath,63467263,Morris,Kreis 9,Altstetten,47.38469,8.49217,Private room,98,2,1,2023-04-30,0.49,2,356,1,
661338236840152182,Rental unit in Zürich · 3 bedrooms · 3 beds · 1 bath,434204093,Blueground,Kreis 6,Unterstrass,47.40106,8.54121,Entire home/apt,211,30,1,2022-12-25,0.16,79,63,1,
661414871406422126,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,203475435,Bea,Kreis 10,Wipkingen,47.39819,8.52641,Entire home/apt,112,3,1,2022-09-30,0.11,1,69,1,
662865773797657938,Rental unit in Zürich · ★4.85 · 1 bedroom · 1 bed · 1.5 baths,142384744,Ali Reza,Kreis 11,Seebach,47.41558,8.54771,Private room,105,1,71,2023-06-21,5.93,1,4,71,
663491801611555670,Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 bath,128520050,Elizabeth,Kreis 8,Mühlebach,47.36221,8.55158,Entire home/apt,127,10,6,2023-01-09,0.68,1,161,6,
663523902582904241,Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,21317236,Nicolò,Kreis 6,Unterstrass,47.40182,8.53681,Private room,56,1,12,2022-09-28,1.00,1,0,12,
663531586110233930,Condo in Zürich · 1 bedroom · 1 bed · 1 bath,422392760,Roy,Kreis 1,Hochschulen,47.37653,8.54383,Entire home/apt,100,3,1,2022-08-16,0.09,1,0,1,
664299489782967322,Rental unit in Zürich · ★4.89 · 1 bedroom · 1 bed · 1 bath,95581410,Rudolf,Kreis 1,Rathaus,47.37409,8.54295,Entire home/apt,220,1,38,2023-06-07,3.22,1,50,38,
665726304658077279,Rental unit in Zürich · 1 bedroom · 2 beds · 1 bath,365216813,Tower Group Immobilien GmbH,Kreis 3,Friesenberg,47.36231,8.50371,Entire home/apt,300,4,0,,,1,84,0,
665914798015564290,Rental unit in Zürich · 1 bedroom · 2 beds · 1 bath,460347574,Linda,Kreis 1,Rathaus,47.3743,8.54288,Entire home/apt,893,1,0,,,10,363,0,
665959521235052949,Condo in Zürich · 1 bedroom · 1 bed · 1 bath,468214193,Melsigen,Kreis 9,Altstetten,47.38905,8.46683,Entire home/apt,120,4,1,2022-07-28,0.09,1,0,1,
667030769129213162,Condo in Zürich · 1 bedroom · 1 bed · 2.5 shared baths,152917340,Miguel,Kreis 3,Sihlfeld,47.3733016,8.519923799999999,Private room,60,21,0,,,1,332,0,
667356914073648220,Loft in Zürich · ★4.96 · 1 bedroom · 1 bed · 1 bath,9998483,Sebastian,Kreis 4,Langstrasse,47.38097,8.52601,Entire home/apt,185,3,46,2023-06-25,3.94,1,137,46,
667374832589351307,Rental unit in Zürich · ★4.88 · 1 bedroom · 1 bed · 1 bath,33573546,Ladina,Kreis 7,Fluntern,47.37612,8.5616,Entire home/apt,110,1,8,2022-10-17,0.72,1,0,8,
667796417135022470,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,23938207,Gorden,Kreis 10,Wipkingen,47.39568,8.52435,Entire home/apt,100,6,1,2022-08-28,0.10,1,0,1,
667893072259890369,Townhouse in Zürich · ★4.25 · 4 bedrooms · 4 beds · 2.5 baths,461413048,Mohammed,Kreis 11,Affoltern,47.422503,8.4945104,Entire home/apt,280,3,4,2023-03-08,0.34,2,281,4,
668496661336591834,Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 bath,92098038,Duy,Kreis 7,Hottingen,47.3691639,8.5533254,Entire home/apt,175,1,6,2023-01-02,0.56,2,0,6,
