"id","name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","MunicipalityBFSNr","FactsEnglish","OffencesTotal","Residents","BurglariesPerResident","avg.price"
878003903876354176,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 6","Unterstrass",47.3866968,8.5431277,"Entire home/apt",191,261,"TotalCrime",221,33665,0.00656468141987227,1731
878026895426691584,"Home in Zürich · ★5.0 · 3 bedrooms · 4 beds · 1.5 baths","Kreis 11","Seebach",47.4200066,8.5504432,"Entire home/apt",199,261,"TotalCrime",400,73223,0.00546276443194078,1540
878154961791610496,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 4","Langstrasse",47.38069,8.53028,"Entire home/apt",230,261,"TotalCrime",303,27765,0.010913019989195,1656
878281922203565824,"Rental unit in Zürich · ★4.86 · 1 bedroom · 1 bed · 1 bath","Kreis 1","Hochschulen",47.3790539,8.5448612,"Entire home/apt",121,261,"TotalCrime",153,5411,0.0282757346146738,2317
881614901980398848,"Hotel in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 3","Friesenberg",47.3630763,8.4956847,"Private room",476,261,"TotalCrime",304,48865,0.00622122173334698,1564
881622378017787520,"Rental unit in Zürich · ★New · 3 bedrooms · 2 beds · 1.5 baths","Kreis 8","Weinegg",47.36142,8.55964,"Entire home/apt",181,261,"TotalCrime",107,17152,0.00623833955223881,2237
881652033660018688,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 1","Lindenhof",47.3721584097943,8.54158421333731,"Entire home/apt",198,261,"TotalCrime",153,5411,0.0282757346146738,2317
881690290835335168,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 9","Altstetten",47.3805022,8.4798123,"Entire home/apt",90,261,"TotalCrime",350,55824,0.00626970478647177,1569
882326247270961792,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 4","Hard",47.38786,8.49937,"Entire home/apt",98,261,"TotalCrime",303,27765,0.010913019989195,1656
882775888645009408,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 8","Seefeld",47.36069,8.54926,"Entire home/apt",144,261,"TotalCrime",107,17152,0.00623833955223881,2237
883040856415199104,"Rental unit in Zürich · ★4.33 · 1 bedroom · 2 beds · 1 bath","Kreis 4","Langstrasse",47.37676,8.52864,"Entire home/apt",240,261,"TotalCrime",303,27765,0.010913019989195,1656
883170711877938176,"Home in Zürich · ★4.89 · 1 bedroom · 1 bed · 1.5 baths","Kreis 2","Leimbach",47.3235,8.51404,"Private room",80,261,"TotalCrime",251,35494,0.00707161773820927,1803
883436334855186432,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 4","Werd",47.37313,8.5239,"Entire home/apt",190,261,"TotalCrime",303,27765,0.010913019989195,1656
883668321937290368,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 5","Gewerbeschule",47.38688,8.52651,"Entire home/apt",188,261,"TotalCrime",194,15331,0.012654099536886,1801
883752842761390208,"Rental unit in Zürich · ★4.50 · Studio · 1 bed · 1 bath","Kreis 6","Unterstrass",47.3825585,8.5442055,"Entire home/apt",149,261,"TotalCrime",221,33665,0.00656468141987227,1731
883822562499681152,"Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 bath","Kreis 6","Unterstrass",47.3825585,8.5442055,"Entire home/apt",178,261,"TotalCrime",221,33665,0.00656468141987227,1731
883840255220390784,"Rental unit in Zürich · ★4.80 · 1 bedroom · 1 bed · 1 bath","Kreis 6","Unterstrass",47.3825585,8.5442055,"Entire home/apt",179,261,"TotalCrime",221,33665,0.00656468141987227,1731
884481719432232192,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 3","Sihlfeld",47.37094,8.51785,"Entire home/apt",93,261,"TotalCrime",304,48865,0.00622122173334698,1564
884511997103146496,"Rental unit in Zürich · ★New · 2 bedrooms · 2 beds · 1 bath","Kreis 7","Hottingen",47.36627,8.5517,"Entire home/apt",239,261,"TotalCrime",184,37662,0.00488556104296107,1992
884584907016941440,"Rental unit in Zürich · ★New · 2 bedrooms · 2 beds · 1 bath","Kreis 6","Oberstrass",47.380567151113,8.54812217672118,"Entire home/apt",163,261,"TotalCrime",221,33665,0.00656468141987227,1731
885227334071225728,"Rental unit in Zürich · ★New · 1 bedroom · 1 shared bath","Kreis 7","Witikon",47.35897,8.58976,"Private room",88,261,"TotalCrime",184,37662,0.00488556104296107,1992
885331914157039744,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 8","Mühlebach",47.36534,8.55028,"Entire home/apt",250,261,"TotalCrime",107,17152,0.00623833955223881,2237
885426274985311616,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 8","Seefeld",47.35653,8.55518,"Entire home/apt",270,261,"TotalCrime",107,17152,0.00623833955223881,2237
885447819843460224,"Rental unit in Zürich · ★New · 1 bedroom · 2 beds · 1 bath","Kreis 9","Albisrieden",47.3738337,8.4858364,"Entire home/apt",191,261,"TotalCrime",350,55824,0.00626970478647177,1569
886060835893189376,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 11","Seebach",47.41602,8.54789,"Entire home/apt",75,261,"TotalCrime",400,73223,0.00546276443194078,1540
886201861685355008,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 3","Sihlfeld",47.3805532,8.5029223,"Entire home/apt",80,261,"TotalCrime",304,48865,0.00622122173334698,1564
886961492581790336,"Rental unit in Zürich · ★New · 3 bedrooms · 2 beds · 2 baths","Kreis 4","Hard",47.38001,8.51652,"Entire home/apt",135,261,"TotalCrime",303,27765,0.010913019989195,1656
887323336908333568,"Rental unit in Zürich · ★New · 1 bedroom · 2 beds · 1 bath","Kreis 9","Albisrieden",47.36672,8.49436,"Entire home/apt",109,261,"TotalCrime",350,55824,0.00626970478647177,1569
887355391301981824,"Condo in Zürich · ★5.0 · 1 bedroom · 1 bed · 1.5 baths","Kreis 11","Seebach",47.4149569,8.5489416,"Private room",96,261,"TotalCrime",400,73223,0.00546276443194078,1540
888099159183228160,"Rental unit in Zürich · ★4.60 · 1 bedroom · 4 beds · 1 bath","Kreis 4","Werd",47.37182,8.52876,"Entire home/apt",189,261,"TotalCrime",303,27765,0.010913019989195,1656
888275394125377280,"Rental unit in Zürich · ★4.75 · 1 bedroom · 1 bed · 1 bath","Kreis 3","Sihlfeld",47.37087,8.51501,"Entire home/apt",152,261,"TotalCrime",304,48865,0.00622122173334698,1564
888309544518575744,"Rental unit in Zürich · ★New · Studio · 1 bed · 1 bath","Kreis 8","Weinegg",47.35625,8.57219,"Entire home/apt",156,261,"TotalCrime",107,17152,0.00623833955223881,2237
888340297679251712,"Rental unit in Zürich · ★New · Studio · 1 bed · 1 bath","Kreis 8","Weinegg",47.35741,8.57207,"Entire home/apt",75,261,"TotalCrime",107,17152,0.00623833955223881,2237
888340299922627584,"Rental unit in Zürich · ★New · Studio · 1 bed · 1 bath","Kreis 8","Weinegg",47.35668,8.5718,"Entire home/apt",80,261,"TotalCrime",107,17152,0.00623833955223881,2237
888340313344548096,"Rental unit in Zürich · ★New · Studio · 1 bed · 1 bath","Kreis 8","Weinegg",47.35666,8.57191,"Entire home/apt",155,261,"TotalCrime",107,17152,0.00623833955223881,2237
888340634386991744,"Rental unit in Zürich · ★New · Studio · 1 bed · 1 bath","Kreis 8","Weinegg",47.35672,8.57324,"Entire home/apt",81,261,"TotalCrime",107,17152,0.00623833955223881,2237
888340640432401792,"Rental unit in Zürich · ★New · Studio · 1 bed · 1 bath","Kreis 8","Weinegg",47.35749,8.5722,"Entire home/apt",80,261,"TotalCrime",107,17152,0.00623833955223881,2237
888340678306710528,"Rental unit in Zürich · ★New · Studio · 1 bed · 1 bath","Kreis 8","Weinegg",47.35639,8.57387,"Entire home/apt",151,261,"TotalCrime",107,17152,0.00623833955223881,2237
888341691372485120,"Rental unit in Zürich · ★New · Studio · 1 bed · 1 bath","Kreis 7","Hirslanden",47.35764,8.57358,"Entire home/apt",155,261,"TotalCrime",184,37662,0.00488556104296107,1992
888341905942818048,"Rental unit in Zürich · ★New · Studio · 1 bed · 1 bath","Kreis 8","Weinegg",47.35772,8.57245,"Entire home/apt",155,261,"TotalCrime",107,17152,0.00623833955223881,2237
888341946665996544,"Rental unit in Zürich · ★New · Studio · 1 bed · 1 bath","Kreis 8","Weinegg",47.35638,8.57342,"Entire home/apt",78,261,"TotalCrime",107,17152,0.00623833955223881,2237
888473294224490624,"Rental unit in Zürich · ★4.75 · 3 bedrooms · 3 beds · 1 bath","Kreis 4","Langstrasse",47.3802674637639,8.5282039269805,"Entire home/apt",379,261,"TotalCrime",303,27765,0.010913019989195,1656
888820811126632960,"Hotel in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 3","Friesenberg",47.36527,8.50233,"Private room",277,261,"TotalCrime",304,48865,0.00622122173334698,1564
889006772248290944,"Townhouse in Zürich · ★New · 1 bedroom · 1 bed · 1 shared bath","Kreis 9","Altstetten",47.38483,8.49756,"Private room",264,261,"TotalCrime",350,55824,0.00626970478647177,1569
889008702257558016,"Place to stay in Zürich · ★4.20 · 1 bedroom · 1 bed · Shared half-bath","Kreis 4","Langstrasse",47.3766229,8.524558,"Private room",48,261,"TotalCrime",303,27765,0.010913019989195,1656
889075737863900288,"Rental unit in Zürich · ★New · Studio · 1 bed · 1 bath","Kreis 7","Hirslanden",47.35769,8.57401,"Entire home/apt",75,261,"TotalCrime",184,37662,0.00488556104296107,1992
889075777409901440,"Rental unit in Zürich · ★New · Studio · 1 bed · 1 bath","Kreis 7","Hirslanden",47.35794,8.57373,"Entire home/apt",151,261,"TotalCrime",184,37662,0.00488556104296107,1992
889166019161740800,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 4","Hard",47.386,8.51482,"Entire home/apt",354,261,"TotalCrime",303,27765,0.010913019989195,1656
889889984575318784,"Rental unit in Zürich · ★4.83 · Studio · 1 bed · 1 bath","Kreis 6","Unterstrass",47.3825585,8.5442055,"Entire home/apt",149,261,"TotalCrime",221,33665,0.00656468141987227,1731
889938726110931200,"Rental unit in Zürich · ★5.0 · 1 bedroom · 2 beds · 1 bath","Kreis 8","Seefeld",47.3591653,8.5518983,"Entire home/apt",263,261,"TotalCrime",107,17152,0.00623833955223881,2237
891135668786296960,"Rental unit in Zürich · ★New · 1 bedroom · 2 beds · 1 bath","Kreis 1","Lindenhof",47.37136,8.54162,"Entire home/apt",145,261,"TotalCrime",153,5411,0.0282757346146738,2317
891141437620891008,"Hotel in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 4","Langstrasse",47.379182,8.5262475,"Private room",115,261,"TotalCrime",303,27765,0.010913019989195,1656
891301767359029376,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 4","Hard",47.38083,8.50664,"Entire home/apt",250,261,"TotalCrime",303,27765,0.010913019989195,1656
891319284374713472,"Rental unit in Zürich · ★New · 1 bedroom · 2 beds · 1 bath","Kreis 3","Sihlfeld",47.3801853,8.5054433,"Entire home/apt",180,261,"TotalCrime",304,48865,0.00622122173334698,1564
892001815413011072,"Rental unit in Zürich · ★4.75 · 1 bedroom · 1 bed · 1 bath","Kreis 10","Wipkingen",47.394067,8.5232386,"Entire home/apt",75,261,"TotalCrime",180,39719,0.00453183614894635,1614
892062759127548544,"Rental unit in Zürich · ★New · 2 bedrooms · 2 beds · 1 bath","Kreis 6","Unterstrass",47.3991,8.53876,"Entire home/apt",161,261,"TotalCrime",221,33665,0.00656468141987227,1731
892527095639168128,"Rental unit in Zürich · ★New · 2 bedrooms · 2 beds · 1 bath","Kreis 10","Wipkingen",47.3958848,8.5290866,"Entire home/apt",240,261,"TotalCrime",180,39719,0.00453183614894635,1614
892529612979641344,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 10","Wipkingen",47.3958848,8.5290866,"Entire home/apt",219,261,"TotalCrime",180,39719,0.00453183614894635,1614
892640624268477568,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 11","Oerlikon",47.41365,8.54076,"Private room",90,261,"TotalCrime",400,73223,0.00546276443194078,1540
892733545069217152,"Rental unit in Zürich · ★New · 1 bedroom · 2 beds · 1 bath","Kreis 4","Hard",47.37966,8.5085,"Entire home/apt",62,261,"TotalCrime",303,27765,0.010913019989195,1656
894281545341145600,"Rental unit in Zürich · ★New · 2 bedrooms · 2 beds · 2 baths","Kreis 11","Oerlikon",47.40279,8.55194,"Entire home/apt",400,261,"TotalCrime",400,73223,0.00546276443194078,1540
894831656157591936,"Rental unit in Zürich · ★New · 2 bedrooms · 2 beds · 1 bath","Kreis 5","Escher Wyss",47.3863,8.51997,"Entire home/apt",129,261,"TotalCrime",194,15331,0.012654099536886,1801
895366825238631936,"Rental unit in Zürich · ★3.75 · 1 bedroom · 1 bed · 1 bath","Kreis 10","Höngg",47.40918,8.48577,"Entire home/apt",96,261,"TotalCrime",180,39719,0.00453183614894635,1614
895493074447184128,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 4","Hard",47.3840999,8.5081704,"Entire home/apt",175,261,"TotalCrime",303,27765,0.010913019989195,1656
896081005936039424,"Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath","Kreis 4","Hard",47.38616,8.50529,"Private room",80,261,"TotalCrime",303,27765,0.010913019989195,1656
896112771270258432,"Rental unit in Zürich · ★4.75 · 1 bedroom · 1 bed · 1 bath","Kreis 8","Mühlebach",47.36339,8.5521,"Entire home/apt",140,261,"TotalCrime",107,17152,0.00623833955223881,2237
896279820069865984,"Rental unit in Zürich · ★New · 2 bedrooms · 1 bed · 2.5 baths","Kreis 7","Witikon",47.36006,8.58539,"Entire home/apt",250,261,"TotalCrime",184,37662,0.00488556104296107,1992
896322739062006016,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 4","Hard",47.38148,8.519,"Entire home/apt",140,261,"TotalCrime",303,27765,0.010913019989195,1656
896348457788818816,"Rental unit in Zürich · ★New · 2 bedrooms · 2 beds · 1.5 baths","Kreis 2","Enge",47.36149,8.52559,"Entire home/apt",285,261,"TotalCrime",251,35494,0.00707161773820927,1803
896384070378949888,"Rental unit in Zürich · ★New · 2 bedrooms · 2 beds · 1 bath","Kreis 11","Oerlikon",47.40477,8.54689,"Entire home/apt",200,261,"TotalCrime",400,73223,0.00546276443194078,1540
896934211356561792,"Rental unit in Zürich · ★4.0 · 1 bedroom · 1 bed · 1 bath","Kreis 9","Albisrieden",47.37405,8.49588,"Private room",52,261,"TotalCrime",350,55824,0.00626970478647177,1569
897011883925294208,"Rental unit in Zürich · ★New · 1 bedroom · 2 beds · 1 bath","Kreis 2","Enge",47.36274,8.52644,"Entire home/apt",188,261,"TotalCrime",251,35494,0.00707161773820927,1803
897195549230208512,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 9","Altstetten",47.39248,8.48363,"Entire home/apt",120,261,"TotalCrime",350,55824,0.00626970478647177,1569
897461866969147264,"Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1.5 baths","Kreis 6","Unterstrass",47.385455179152,8.5389206930995,"Entire home/apt",253,261,"TotalCrime",221,33665,0.00656468141987227,1731
897516256394179840,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 3","Friesenberg",47.35651,8.51302,"Entire home/apt",180,261,"TotalCrime",304,48865,0.00622122173334698,1564
898218296314080512,"Rental unit in Zürich · ★New · 1 bedroom · 2 beds · 1 bath","Kreis 2","Wollishofen",47.34803,8.53153,"Entire home/apt",273,261,"TotalCrime",251,35494,0.00707161773820927,1803
898970048577117312,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 3","Friesenberg",47.36401,8.50333,"Private room",64,261,"TotalCrime",304,48865,0.00622122173334698,1564
899259161992636544,"Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 2 baths","Kreis 8","Mühlebach",47.34837,8.56566,"Private room",73,261,"TotalCrime",107,17152,0.00623833955223881,2237
899274958075798016,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 6","Unterstrass",47.3987233,8.5408647,"Entire home/apt",140,261,"TotalCrime",221,33665,0.00656468141987227,1731
899277520065547264,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 11","Affoltern",47.41185,8.51489,"Private room",41,261,"TotalCrime",400,73223,0.00546276443194078,1540
899300235453535488,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed","Kreis 9","Altstetten",47.3908224040706,8.48751716315746,"Private room",90,261,"TotalCrime",350,55824,0.00626970478647177,1569
899826378927121920,"Rental unit in Zürich · ★New · 2 bedrooms · 1 bed · 1 bath","Kreis 2","Wollishofen",47.33523,8.53038,"Entire home/apt",121,261,"TotalCrime",251,35494,0.00707161773820927,1803
900050228689098624,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 4","Hard",47.3816267592078,8.51021116974109,"Entire home/apt",243,261,"TotalCrime",303,27765,0.010913019989195,1656
900444146921410432,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 4","Langstrasse",47.37664,8.52362,"Private room",80,261,"TotalCrime",303,27765,0.010913019989195,1656
900533022509524736,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 10","Wipkingen",47.3929968160691,8.52482937276363,"Entire home/apt",158,261,"TotalCrime",180,39719,0.00453183614894635,1614
900735615497270016,"Rental unit in Zürich · ★4.0 · 1 bedroom · 1 bed · 1 shared bath","Kreis 7","Witikon",47.36027,8.60098,"Private room",100,261,"TotalCrime",184,37662,0.00488556104296107,1992
900751895327446912,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 2 baths","Kreis 2","Leimbach",47.32631,8.51848,"Entire home/apt",120,261,"TotalCrime",251,35494,0.00707161773820927,1803
901888812037294720,"Rental unit in Zürich · ★New · 1 bedroom · 2 beds · 1 shared bath","Kreis 7","Hirslanden",47.36104,8.56146,"Private room",100,261,"TotalCrime",184,37662,0.00488556104296107,1992
901938800282739072,"Rental unit in Zürich · ★New · 1 bedroom · 2 beds · 1 bath","Kreis 2","Enge",47.3613754,8.5267157,"Entire home/apt",115,261,"TotalCrime",251,35494,0.00707161773820927,1803
903226006586084352,"Rental unit in Zürich · ★New · Studio · 1 bed · 1 bath","Kreis 2","Wollishofen",47.3464069,8.5322737,"Entire home/apt",170,261,"TotalCrime",251,35494,0.00707161773820927,1803
903778797087263616,"Condo in Zürich · ★New · 1 bedroom · 1 bed · Half-bath","Kreis 11","Oerlikon",47.4029013502989,8.54484869947512,"Private room",40,261,"TotalCrime",400,73223,0.00546276443194078,1540
904070939793011968,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 9","Altstetten",47.3872224,8.4767367,"Private room",72,261,"TotalCrime",350,55824,0.00626970478647177,1569
904278093953568768,"Rental unit in Zürich · ★4.92 · 1 bedroom · 2 beds · 1 shared bath","Kreis 9","Altstetten",47.3868663,8.4889944,"Private room",116,261,"TotalCrime",350,55824,0.00626970478647177,1569
904521479263434112,"Rental unit in Zürich · ★New · 1 bedroom · 2 beds · 1.5 baths","Kreis 12","Schwamendingen-Mitte",47.4073,8.5761,"Private room",117,261,"TotalCrime",114,31402,0.00363034201643207,1254
