"id","name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price"
829810160896451840,"Cozy apartment in Zurich","Kreis 3","Sihlfeld",47.36936,8.52327,"Entire home/apt",212
830173842208584704,"Ruhige Stadtwohnung mit Terrasse","Kreis 9","Albisrieden",47.377729,8.4819438,"Entire home/apt",79
830402342617740672,"Innercity Sanctuary","Kreis 4","Hard",47.37522,8.51827,"Entire home/apt",125
830833246430844288,"Oase mit Ausblick für Einzelperson","Kreis 9","Albisrieden",47.38139,8.49651,"Entire home/apt",85
830929329029177088,"Gemütliche & zentrale Wohnung in Wipkingen","Kreis 10","Wipkingen",47.38887,8.53389,"Entire home/apt",66
831003945988728960,"Appartment in Sternen Oerlikon","Kreis 11","Oerlikon",47.41008,8.54714,"Entire home/apt",121
831010255437719936,"Spacious Rooftop Apartment with Incredible Views","Kreis 5","Escher Wyss",47.38929,8.5237,"Entire home/apt",220
831146976155513600,"Geschätzt einfache Wohnung","Kreis 10","Höngg",47.4014336,8.4989868,"Entire home/apt",66
831593303951589120,"1BED/2BATH Lux Apt 14min airport","Kreis 11","Seebach",47.41943,8.54801,"Entire home/apt",250
831973892184663552,"City Center Studio near Zürich train station","Kreis 1","Rathaus",47.376277939415,8.54456011985428,"Entire home/apt",105
831986797711204992,"City Center Studio near HB/Old town/ETH/UZH","Kreis 1","Hochschulen",47.37689,8.54363,"Entire home/apt",96
832410671728691584,"Quite apartment center of Zurich","Kreis 6","Oberstrass",47.3804317,8.54584,"Entire home/apt",212
832690657800848384,"Momentos de Paz e tranquilidade","Kreis 12","Hirzenbach",47.40302,8.58329,"Private room",85
834172569237871360,"In the heart of Zurich","Kreis 2","Enge",47.36166,8.5282,"Entire home/apt",180
834371041041700608,"Attraktive Wohnung im Kreis 5","Kreis 4","Hard",47.38598,8.51442,"Entire home/apt",149
834537219573176448,"Top studio,Zurich city center 22","Kreis 2","Enge",47.36019,8.53217,"Entire home/apt",120
834834824297643392,"Smart Home in Zürich","Kreis 11","Seebach",47.42481,8.55325,"Entire home/apt",299
834935368984865024,"A very charming apartment 2 rent","Kreis 12","Saatlen",47.41267,8.56922,"Entire home/apt",79
835142469913592448,"The sunshine space for single’s& family","Kreis 3","Sihlfeld",47.37167,8.51126,"Private room",96
835381894644421120,"Kreis 3/4 nahe der Langstrasse","Kreis 4","Werd",47.374279,8.5216994,"Entire home/apt",100
835429480037617664,"Sweet bedroom under Zurich sky","Kreis 4","Langstrasse",47.37509,8.52928,"Private room",82
835477852973849088,"City Center Studio near Main Station/Lake/ETH","Kreis 1","Hochschulen",47.3768,8.544,"Entire home/apt",92
835481714246032256,"Studio Room - Heart of City","Kreis 1","Hochschulen",47.37725,8.54498,"Entire home/apt",131
835493761269933312,"Entire Apartment heart of Zurich","Kreis 1","Hochschulen",47.37724,8.54541,"Entire home/apt",121
835538934936874496,"City Center Studio Old town near Zürich HB","Kreis 1","Rathaus",47.37567,8.54308,"Entire home/apt",80
835555653859138816,"Ganze Ferienwohnung","Kreis 2","Wollishofen",47.3336452,8.5338387,"Entire home/apt",141
835558207025579008,"Cozy room near Zurich HB and airport","Kreis 11","Seebach",47.41403,8.54479,"Private room",50
835565712641029120,"Old town Studio in heart of the city","Kreis 1","Rathaus",47.37609,8.54472,"Entire home/apt",74
835570227575019648,"City Center Studio Zürich HB","Kreis 1","Hochschulen",47.37651,8.54467,"Entire home/apt",104
835575086195869184,"City Center Studio near ETH/UZH Zürich HB","Kreis 1","Hochschulen",47.37675,8.54294,"Entire home/apt",81
835625025024303616,"City Center Studio near ETH Zürich HB","Kreis 1","Hochschulen",47.3768,8.54485,"Entire home/apt",90
835919499529168256,"Central loft","Kreis 3","Alt-Wiedikon",47.35833,8.51789,"Entire home/apt",110
837029927215369344,"Grosse zentrale Wohnung","Kreis 11","Affoltern",47.41631,8.51459,"Entire home/apt",350
837073413261223040,"Casa Helvetia - Madrid Suite","Kreis 4","Langstrasse",47.3764378,8.526291,"Private room",75
838863998124926976,"Bright apartment with balcony","Kreis 3","Alt-Wiedikon",47.36961,8.5122,"Entire home/apt",75
839220293814380032,"Swiss Art Apartment City Center","Kreis 6","Unterstrass",47.3834969,8.5428054,"Entire home/apt",144
840364585999374080,"Geschmackvolle Stadtwohnung","Kreis 4","Langstrasse",47.3759451,8.524126,"Entire home/apt",115
840506077252504448,"Beautiful flat with terrace","Kreis 4","Langstrasse",47.3762369,8.5214988,"Entire home/apt",100
841091757250001536,"THE FLAG Zurich - Business Single Apartment","Kreis 9","Altstetten",47.3873736,8.4940452,"Private room",134
841109685194952960,"THE FLAG Zurich - Comfort Single Apartment","Kreis 9","Altstetten",47.3873736,8.4940452,"Private room",152
841120502500902144,"THE FLAG Zurich - Executive Single Apartment","Kreis 9","Altstetten",47.3873736,8.4940452,"Private room",178
841182463481618944,"THE FLAG Zürich - Loft Premium on the Rooftop","Kreis 9","Altstetten",47.3873736,8.4940452,"Private room",320
841240905966282624,"Cozy flat in central Zurich","Kreis 6","Unterstrass",47.3876,8.53682,"Entire home/apt",88
841439682800271616,"Cozy Oasis in Zürich","Kreis 6","Oberstrass",47.38197,8.55083,"Private room",86
841826999197808384,"Cozy furnished 1.5 room apartment","Kreis 3","Alt-Wiedikon",47.3601944,8.5226699,"Entire home/apt",122
842430987733026816,"Studio Apartment, Franklinstrasse","Kreis 11","Oerlikon",47.4092679,8.5451025,"Entire home/apt",151
842452180459549312,"2-Zimmer Apartment, Franklinstrasse","Kreis 11","Oerlikon",47.4092679,8.5451025,"Private room",189
842656161652284928,"Gemütliche ruhige helle Wohnung","Kreis 2","Wollishofen",47.3394562,8.5284077,"Entire home/apt",120
842751282872972544,"Minimalist studio in Old Town","Kreis 1","Rathaus",47.3724175,8.5442053,"Entire home/apt",121
842783808030546816,"Gemütliche Wohnung an bester Lage im Kreis 4","Kreis 4","Langstrasse",47.3773108,8.5291036,"Entire home/apt",145
843153530739305472,"17 m2 Balkon, Blick ins Grüne","Kreis 7","Hottingen",47.36562,8.55974,"Entire home/apt",144
843521043733757568,"CleverUnitZurich","Kreis 5","Gewerbeschule",47.38283,8.53293,"Entire home/apt",148
844741080284721280,"Private Room - Zurich","Kreis 9","Altstetten",47.3870498,8.4776176,"Private room",96
844862064192305408,"1 bedroom - parking - wifi- internet access","Kreis 1","City",47.37509,8.53693,"Private room",1633
845347440172375552,"Private Room in Shared Flat near Oerlikon","Kreis 11","Seebach",47.4241756,8.5544089,"Private room",38
845489255964720000,"Explore Zurich with Ease with everything you need","Kreis 7","Hirslanden",47.36161,8.56119,"Entire home/apt",175
845608831198372096,"Zentrale Moderne Wohnung","Kreis 5","Escher Wyss",47.39143,8.50797,"Entire home/apt",144
845718725095249408,"Luminous 1.5 apartment in Zurich","Kreis 9","Altstetten",47.38789,8.48346,"Entire home/apt",75
845773831732538880,"Lovely apartment to discover ZH","Kreis 7","Hottingen",47.3699894617674,8.56040719896555,"Entire home/apt",120
846267607393851904,"Schnuckeliges Haus mit Garten","Kreis 10","Höngg",47.4066272659387,8.49163102278442,"Entire home/apt",158
846336856496218368,"Beautiful studio by lake","Kreis 2","Enge",47.3641315385724,8.53427989577027,"Entire home/apt",120
847455434070794240,"Charming, Well-Located Flat","Kreis 8","Seefeld",47.35647,8.55542,"Entire home/apt",95
847603945705770496,"Schönes kleines ruhiges Zimmer","Kreis 9","Altstetten",47.3896388,8.4836208,"Private room",78
847683924123834624,"Piccolo appartamento a Zurigo","Kreis 3","Sihlfeld",47.36785,8.52332,"Entire home/apt",80
847733428086961024,"Charming City center Studio HB","Kreis 5","Gewerbeschule",47.3825,8.52958,"Entire home/apt",87
847788229097844736,"Cozy Loft-Maisonette-Wohnung im Kreis 4","Kreis 4","Langstrasse",47.3788133,8.5246538,"Entire home/apt",160
848966133191265024,"Beautiful room in sunny Seefeld","Kreis 8","Seefeld",47.3604,8.55191,"Private room",52
848985481378155648,"Loft in Zürich with huge balcony","Kreis 9","Albisrieden",47.3736113,8.4960104,"Entire home/apt",110
849849002962267264,"Central Zurich Appartement","Kreis 4","Langstrasse",47.37772,8.5249,"Entire home/apt",243
849875923913912448,"Designer apartment","Kreis 1","Rathaus",47.37273,8.54467,"Entire home/apt",113
850704215913211136,"Modernes Studio Zürich","Kreis 11","Oerlikon",47.4099,8.53536,"Entire home/apt",60
850761152632487040,"Moderne Designer Loft - Top Lage","Kreis 7","Hottingen",47.36978,8.55047,"Entire home/apt",196
851312618632546560,"private room 1 bedroom","Kreis 1","Lindenhof",47.36797,8.54071,"Private room",1382
851850848252849664,"Cozy, sunny, city center 1BR flat (Marble 3)","Kreis 7","Hirslanden",47.3601469,8.5668119,"Entire home/apt",128
851877560051711232,"Very central and sunny 2BR flat (Marble 2)","Kreis 7","Hirslanden",47.3601469,8.5668119,"Entire home/apt",138
851880746083177600,"Hier kannst du gut schlafen!","Kreis 9","Albisrieden",47.3658,8.49367,"Private room",56
851895118288393600,"Beautiful, quite and very central 2BR flat (Sky6)","Kreis 7","Hirslanden",47.3614065,8.5650704,"Entire home/apt",146
852081094909416832,"Together","Kreis 5","Gewerbeschule",47.38357,8.52782,"Private room",100
852221445481361664,"Bis drei Personen schlafen gut hier!","Kreis 9","Albisrieden",47.36557,8.49326,"Private room",75
852548903577281152,"20er Jahre Traumwohnung","Kreis 6","Oberstrass",47.3846255,8.5495823,"Entire home/apt",313
852755540131036672,"Room in top location","Kreis 4","Langstrasse",47.37968,8.52473,"Private room",120
852950965999811584,"Wohnung im Trendquartier zentral","Kreis 4","Hard",47.38594,8.51356,"Entire home/apt",251
852964593747849856,"Modern central luxury apartment","Kreis 9","Albisrieden",47.3741548467207,8.49582802645874,"Entire home/apt",160
853340347254160640,"Gross schön und ruhig","Kreis 11","Seebach",47.4259623,8.5448582,"Entire home/apt",64
853341913357004288,"Mountain View Rooftop Apartment","Kreis 2","Wollishofen",47.33574,8.52896,"Private room",48
853536122043171328,"Wunderschön wohnen mit Ausblick","Kreis 9","Altstetten",47.38984,8.49502,"Entire home/apt",92
854762720507179008,"Bis fünf Personen schlafen gut hier!","Kreis 9","Albisrieden",47.36588,8.4935,"Entire home/apt",104
854939687703678208,"Studio Apt in hip Kreis 5 Zürich","Kreis 5","Gewerbeschule",47.38724,8.52587,"Entire home/apt",150
855149712546022400,"Gemütlich im Smart Home!","Kreis 2","Wollishofen",47.3335218,8.5359527,"Entire home/apt",142
855181227428868352,"Towndown","Kreis 4","Langstrasse",47.38239,8.52733,"Entire home/apt",190
855711311651562368,"Privatzimmer unter dem Dach","Kreis 8","Seefeld",47.35335,8.55569,"Private room",125
856245281905770112,"24m2 Office in the heart of ZH","Kreis 1","Lindenhof",47.37109,8.54072,"Private room",100
856253776164534528,"Traumhafte Wohnung in Wiedikon","Kreis 3","Sihlfeld",47.37705,8.51166,"Entire home/apt",68
856460043879465984,"Gemütliche Wohnung in Zürich","Kreis 7","Witikon",47.3577178,8.5970785,"Entire home/apt",125
856498480051856640,"Central sunny spacious apartment","Kreis 10","Wipkingen",47.39267,8.52957,"Entire home/apt",90
856704595197642880,"Stanza privata","Kreis 11","Affoltern",47.4176527,8.5081659,"Private room",115
857018701666484096,"Seefeld Studio","Kreis 8","Mühlebach",47.3640065,8.5505753,"Entire home/apt",89
857181341694977792,"studio apartment close to lake","Kreis 8","Seefeld",47.3567636,8.5540714,"Entire home/apt",151
857251495158894208,"Spacious & central flat","Kreis 3","Sihlfeld",47.3702,8.52016,"Entire home/apt",128
857675138434721664,"Bright and central 3,5 room flat","Kreis 9","Altstetten",47.38318,8.48705,"Entire home/apt",153
857706169899505664,"Charming Studio in Zurich","Kreis 8","Mühlebach",47.36035,8.55333,"Entire home/apt",146
857757268178759424,"Habitación cómoda en Zürich","Kreis 11","Affoltern",47.4181550327375,8.50857753306627,"Private room",98
857762984431066112,"Nice 1 bedroom apartment","Kreis 12","Hirzenbach",47.40098,8.58262,"Entire home/apt",115
857853127012377216,"Unterstrass 2 room w/ storage, 10 min to Old Town","Kreis 6","Unterstrass",47.3866968,8.5431277,"Entire home/apt",196
857946394426397952,"Sunny apartment room Zurich city","Kreis 6","Unterstrass",47.38615,8.53926,"Private room",27
1944658,"Home in Zurich · ★4.86 · 1 bedroom · 1 bed · 1 shared bath","Kreis 6","Unterstrass",47.39289,8.53524,"Private room",65
2741309,"Home in Zurich · ★4.70 · 1 bedroom · 1 bed · 1 bath","Kreis 2","Wollishofen",47.33872,8.5359,"Entire home/apt",82
3897121,"Rental unit in Zurich · ★4.96 · 1 bedroom · 1 bed · 1 private bath","Kreis 4","Werd",47.37168,8.52549,"Private room",100
4890227,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 3","Alt-Wiedikon",47.36938,8.51342,"Entire home/apt",100
5553853,"Rental unit in Zürich · ★4.62 · Studio · 1 bed · 1 bath","Kreis 1","Rathaus",47.3718,8.54541,"Entire home/apt",105
6035917,"Rental unit in Zürich · ★New · 2 bedrooms · 2 beds · 1 bath","Kreis 6","Unterstrass",47.38935,8.53713,"Entire home/apt",105
6752793,"Rental unit in Zürich · ★4.89 · Studio · 1 bed · 1 private bath","Kreis 7","Fluntern",47.37905,8.55564,"Private room",70
9285611,"Rental unit in Zürich · ★4.75 · Studio · 1 bed · 1 bath","Kreis 1","Rathaus",47.37137,8.54622,"Entire home/apt",110
11015954,"Rental unit in Zürich · ★4.94 · 1 bedroom · 1 bed · 1 shared bath","Kreis 5","Gewerbeschule",47.38554,8.52551,"Private room",74
11334434,"Rental unit in Zürich · ★4.72 · 2 bedrooms · 4 beds · 1 bath","Kreis 11","Affoltern",47.41888,8.5081,"Entire home/apt",120
13736251,"Rental unit in Zürich · ★4.79 · Studio · 2 beds · 2 baths","Kreis 8","Mühlebach",47.36356,8.54963,"Entire home/apt",180
13821357,"Rental unit in Zürich · ★4.80 · 1 bedroom · 1 bed · 1 bath","Kreis 3","Sihlfeld",47.37876,8.50788,"Entire home/apt",186
13842275,"Rental unit in Zürich · ★4.81 · 2 bedrooms · 3 beds · 1 bath","Kreis 3","Friesenberg",47.36659,8.5012,"Entire home/apt",178
13927064,"Condo in Zürich · ★4.83 · 1 bedroom · 2 beds · 1 bath","Kreis 5","Escher Wyss",47.38881,8.51445,"Entire home/apt",245
17954448,"Rental unit in Zürich · Studio · 1 bed · 1 bath","Kreis 1","Hochschulen",47.37527,8.54577,"Entire home/apt",100
17969667,"Rental unit in Zürich · ★4.79 · 2 bedrooms · 2 beds · 1.5 baths","Kreis 8","Mühlebach",47.36356,8.54963,"Entire home/apt",213
18084476,"Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath","Kreis 4","Hard",47.38423,8.50964,"Entire home/apt",90
18085607,"Rental unit in Zürich · ★4.84 · 1 bedroom · 2 beds · 1 bath","Kreis 8","Mühlebach",47.36356,8.54963,"Entire home/apt",159
21170147,"Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath","Kreis 10","Wipkingen",47.39264,8.53402,"Entire home/apt",85
21823543,"Rental unit in Zürich · ★4.90 · 2 bedrooms · 2 beds · 1 bath","Kreis 4","Hard",47.37853,8.51395,"Entire home/apt",240
21890929,"Rental unit in Zürich · ★4.75 · Studio · 2 beds · 1 bath","Kreis 8","Seefeld",47.35733,8.55358,"Entire home/apt",156
22171638,"Rental unit in Zürich · ★5.0 · Studio · 1 bed · 1 bath","Kreis 2","Wollishofen",47.33497,8.53861,"Entire home/apt",140
22611779,"Rental unit in Zürich · 2 bedrooms · 3 beds · 1 bath","Kreis 11","Affoltern",47.4231,8.51371,"Entire home/apt",120
22861158,"Rental unit in Zürich · ★New · Studio · 1 bed · 1 bath","Kreis 10","Höngg",47.4015354,8.4894792,"Entire home/apt",120
23867310,"Rental unit in Zürich · ★4.88 · 2 bedrooms · 5 beds · 1 bath","Kreis 4","Hard",47.37754,8.51455,"Entire home/apt",239
24235931,"Rental unit in Zürich · ★4.89 · 1 bedroom · 2 beds · 1 bath","Kreis 8","Seefeld",47.35487,8.55661,"Entire home/apt",159
24682477,"Rental unit in Zürich · Studio · 1 bed · 1 bath","Kreis 6","Oberstrass",47.38629,8.55146,"Entire home/apt",85
24913019,"Rental unit in Zürich · 4 bedrooms · 2 beds · 1 shared bath","Kreis 9","Altstetten",47.39084,8.48843,"Private room",72
25438974,"Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 2 baths","Kreis 5","Escher Wyss",47.38908,8.5171,"Entire home/apt",150
26697643,"Rental unit in Zürich · ★4.82 · Studio · 1 bed · 1 bath","Kreis 8","Mühlebach",47.35863,8.55631,"Entire home/apt",101
27839116,"Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath","Kreis 9","Altstetten",47.38911,8.48514,"Entire home/apt",130
27841494,"Rental unit in Zürich · ★4.83 · 1 bedroom · 1 bed · 1 bath","Kreis 9","Altstetten",47.38772,8.48646,"Entire home/apt",126
29261744,"Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath","Kreis 12","Hirzenbach",47.39819,8.59663,"Private room",102
29843172,"Rental unit in Zürich · Studio · 1 bed · 1 private bath","Kreis 11","Seebach",47.42283,8.5475,"Private room",40
29926557,"Rental unit in Zürich · ★4.67 · 1 bedroom · 1 bed · 1 bath","Kreis 3","Alt-Wiedikon",47.3609,8.51769,"Entire home/apt",100
31445961,"Rental unit in Zürich · ★5.0 · 2 bedrooms · 1 bed · 2.5 shared baths","Kreis 2","Wollishofen",47.3519206,8.5323469,"Private room",105
32309176,"Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths","Kreis 10","Wipkingen",47.3874,8.53458,"Private room",125
32957012,"Loft in Zürich · Studio · 1 bed · 1 bath","Kreis 9","Altstetten",47.38531,8.50402,"Entire home/apt",130
33284969,"Rental unit in Zürich · ★4.50 · Studio · 1 bed · 1 bath","Kreis 7","Hottingen",47.36684,8.55905,"Entire home/apt",120
34571687,"Rental unit in Zürich · ★4.63 · 1 bedroom · 1.5 shared baths","Kreis 3","Alt-Wiedikon",47.3676,8.52111,"Private room",300
35873928,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 shared bath","Kreis 4","Langstrasse",47.3745772182115,8.5289309271197,"Private room",90
37209318,"Rental unit in Zürich · 1 bedroom · 2 beds · 1.5 baths","Kreis 9","Altstetten",47.38242,8.48241,"Entire home/apt",70
40271146,"Rental unit in Zürich · ★4.88 · 1 bedroom · 2 beds · 1 bath","Kreis 8","Mühlebach",47.36371,8.54953,"Entire home/apt",163
42422554,"Rental unit in Zürich · 2 bedrooms · 2 beds · 1 bath","Kreis 6","Oberstrass",47.38815,8.54606,"Entire home/apt",120
42639360,"Rental unit in Zürich · 1 bedroom · 1 bed · 1.5 baths","Kreis 11","Oerlikon",47.40837,8.54559,"Entire home/apt",120
43053694,"Rental unit in Zürich · ★4.90 · 3 bedrooms · 3 beds · 2 baths","Kreis 8","Seefeld",47.34759,8.56425,"Entire home/apt",550
43200807,"Rental unit in Zürich · ★4.77 · 1 bedroom · 2 beds · 1 private bath","Kreis 11","Seebach",47.4193,8.55648,"Private room",129
43310883,"Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath","Kreis 2","Enge",47.36061,8.52683,"Entire home/apt",200
43790602,"Rental unit in Zürich · ★3.43 · 1 bedroom · 2 beds · 1 bath","Kreis 1","Rathaus",47.37479,8.54293,"Entire home/apt",135
44022463,"Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath","Kreis 12","Schwamendingen-Mitte",47.40703,8.57789,"Entire home/apt",128
45248259,"Rental unit in Zürich · ★4.40 · 1 bedroom · 1 bed · 1 shared bath","Kreis 4","Langstrasse",47.379,8.53074,"Private room",90
45653531,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 2 baths","Kreis 2","Enge",47.36512,8.52639,"Entire home/apt",194
45766108,"Serviced apartment in Zürich · ★5.0 · 2 bedrooms · 2 beds · 1 bath","Kreis 3","Sihlfeld",47.37322,8.52101,"Entire home/apt",249
45888836,"Condo in Zürich · 1 bedroom · 2 beds · 1 bath","Kreis 6","Unterstrass",47.3980817,8.5387266,"Entire home/apt",240
47560730,"Rental unit in Zürich · ★4.75 · 2 bedrooms · 3 beds · 1 bath","Kreis 7","Witikon",47.36111,8.60136,"Entire home/apt",115
48310122,"Condo in Zürich · ★5.0 · 1 bedroom · 2 beds · 1 shared bath","Kreis 6","Oberstrass",47.38136,8.54794,"Private room",96
50070881,"Condo in Zürich · 1 bedroom · 1 bed · 1 bath","Kreis 6","Unterstrass",47.39046,8.53733,"Entire home/apt",130
50357188,"Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath","Kreis 11","Oerlikon",47.40871,8.54277,"Entire home/apt",120
50388868,"Rental unit in Zürich · 1 bedroom · 1 bath","Kreis 8","Seefeld",47.36381,8.54823,"Entire home/apt",81
50522495,"casa particular in Zürich · ★5.0 · 1 bedroom · 2 shared baths","Kreis 9","Altstetten",47.39499,8.49313,"Private room",80
50863391,"Rental unit in Zürich · Studio · 2 beds · 1 bath","Kreis 1","Lindenhof",47.37297,8.54123,"Entire home/apt",145
50964762,"Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath","Kreis 10","Wipkingen",47.39201,8.52615,"Entire home/apt",1000
50984800,"Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath","Kreis 2","Wollishofen",47.33284,8.52868,"Entire home/apt",106
51007218,"Rental unit in Zürich · Studio · 2 beds · 1 bath","Kreis 1","Rathaus",47.37447,8.54585,"Entire home/apt",135
51380585,"Home in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 5","Escher Wyss",47.39347,8.50777,"Entire home/apt",160
52360195,"Rental unit in Zürich · ★4.31 · 1 bedroom · 1 bed · 1 bath","Kreis 3","Sihlfeld",47.37236,8.519851,"Entire home/apt",168
52809300,"Rental unit in Zürich · 2 bedrooms · 1 bed · 1 bath","Kreis 12","Saatlen",47.41472,8.5611,"Entire home/apt",73
53636512,"Rental unit in Zürich · ★4.85 · 2 bedrooms · 3 beds · 1.5 baths","Kreis 7","Hirslanden",47.36079,8.56542,"Entire home/apt",189
54337925,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 shared bath","Kreis 3","Sihlfeld",47.36935,8.50368,"Private room",48
545658658234931584,"Rental unit in Zürich · ★New · 1 bedroom · 2 beds · 1.5 baths","Kreis 3","Sihlfeld",47.37179,8.5148,"Entire home/apt",190
549791594248228160,"Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath","Kreis 12","Saatlen",47.41052,8.5686,"Entire home/apt",80
554819065932635072,"Rental unit in Zürich · 2 bedrooms · 2 beds · 1 bath","Kreis 12","Hirzenbach",47.40495,8.57884,"Entire home/apt",230
568479607914590400,"Rental unit in Zürich · ★4.77 · 1 bedroom · 1 bed · 1 shared bath","Kreis 6","Unterstrass",47.38438,8.53864,"Private room",110
608659387204347392,"Rental unit in Zürich · 2 bedrooms · 2 beds · 1 bath","Kreis 2","Enge",47.36031,8.52967,"Entire home/apt",208
612807585249400192,"Rental unit in Zürich · ★4.67 · 1 bedroom · 2 beds · 1 bath","Kreis 12","Schwamendingen-Mitte",47.40851,8.57308,"Entire home/apt",119
624588516847543296,"Home in Zürich · 1 bedroom · 1 bed · 1 bath","Kreis 3","Friesenberg",47.35402,8.50958,"Entire home/apt",120
628001674065957248,"Rental unit in Zürich · ★4.75 · 1 bedroom · 1 bed · 1 bath","Kreis 4","Werd",47.3711,8.5258,"Entire home/apt",105
638115605040484608,"Rental unit in Zürich · ★4.92 · 1 bedroom · 2 beds · 1 bath","Kreis 3","Alt-Wiedikon",47.366463189179,8.52193526923656,"Entire home/apt",205
638956856994404096,"Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath","Kreis 10","Höngg",47.400379,8.492876,"Entire home/apt",105
649656109653101440,"Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 bath","Kreis 4","Langstrasse",47.37532,8.51985,"Entire home/apt",125
657690220517571200,"casa particular in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath","Kreis 2","Leimbach",47.3241530566381,8.51485088467598,"Private room",70
660106369008280192,"Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath","Kreis 4","Langstrasse",47.3775,8.52782,"Entire home/apt",40
660124767597040896,"Rental unit in Zürich · ★4.60 · 1 bedroom · 1 bed · 1 shared bath","Kreis 3","Sihlfeld",47.37207,8.51943,"Private room",130
660784103631802880,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 5","Gewerbeschule",47.38302,8.52866,"Private room",96
669593335160853248,"Rental unit in Zürich · 1 bedroom · 1 bed · 1 shared bath","Kreis 10","Höngg",47.39676,8.51055,"Private room",45
674536043458940160,"Condo in Zürich · ★4.37 · 1 bedroom · 1 bed · 1 bath","Kreis 1","Rathaus",47.3754,8.54263,"Entire home/apt",231
677254070146610688,"Rental unit in Zürich · 1 bedroom · 2 beds · 1 bath","Kreis 11","Seebach",47.419570632459,8.54299128055573,"Entire home/apt",148
682792272736791168,"Rental unit in Zürich · ★4.86 · 1 bedroom · 1 bed · Shared half-bath","Kreis 1","Rathaus",47.37269,8.54336,"Private room",120
688327999419127168,"Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath","Kreis 10","Wipkingen",47.3905194,8.5338428,"Entire home/apt",124
700384773363985920,"Rental unit in Zürich · ★5.0 · 1 bedroom · 2 beds · 1 bath","Kreis 9","Altstetten",47.3864520867946,8.48926971852417,"Entire home/apt",143
703510591302281600,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 shared bath","Kreis 3","Sihlfeld",47.37311,8.51888,"Private room",51
704079167220025984,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 2 baths","Kreis 11","Affoltern",47.4171009349862,8.50389218164599,"Private room",70
721610415656222336,"Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath","Kreis 9","Altstetten",47.38972,8.49742,"Entire home/apt",231
724412504067901824,"Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath","Kreis 4","Werd",47.37227,8.5255,"Private room",932
741341109978498176,"Serviced apartment in Zürich · 2 bedrooms · 3 beds · 2 baths","Kreis 3","Alt-Wiedikon",47.36808,8.5206,"Entire home/apt",390
741755576158997120,"Loft in Zürich · ★New · 1 bedroom · 2 beds · 1 bath","Kreis 2","Enge",47.35997,8.53213,"Entire home/apt",285
762691909551562368,"Rental unit in Zürich · ★5.0 · 1 bedroom · 2 beds · 1 bath","Kreis 8","Mühlebach",47.34763,8.56543,"Entire home/apt",80
774610401344408704,"Rental unit in Zürich · 1 bedroom · 2 beds · 1 bath","Kreis 1","Lindenhof",47.37454,8.54095,"Entire home/apt",121
775177341165346304,"Rental unit in Zürich · 1 bedroom · 1 bed · 1.5 baths","Kreis 3","Alt-Wiedikon",47.3665811,8.5130108,"Entire home/apt",93
781758928652755968,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 7","Hottingen",47.36691,8.56536,"Entire home/apt",150
782419754263004928,"Rental unit in Zürich · ★4.71 · 1 bedroom · 1 bed · 1 bath","Kreis 1","Rathaus",47.37384,8.54451,"Entire home/apt",260
782769077802230784,"Rental unit in Zürich · 1 bedroom · 2 beds · 1 bath","Kreis 1","Rathaus",47.37476,8.54265,"Entire home/apt",285
796312598977684352,"Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath","Kreis 5","Escher Wyss",47.3912343633744,8.52007046341896,"Private room",200
800561891437522176,"Rental unit in Zürich · 2 bedrooms · 3 beds · 1.5 baths","Kreis 8","Mühlebach",47.3591318,8.5570135,"Entire home/apt",249
